"Notes"	"State"	"State Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Washington"	"53"	"2006"	"2006"	1629	5960828	27.3
	"Washington"	"53"	"2007"	"2007"	1720	6042168	28.5
	"Washington"	"53"	"2008"	"2008"	1834	6133404	29.9
	"Washington"	"53"	"2009"	"2009"	1846	6230621	29.6
	"Washington"	"53"	"2010"	"2010"	1810	6284883	28.8
	"Washington"	"53"	"2011"	"2011"	1919	6386433	30.0
	"Washington"	"53"	"2012"	"2012"	1990	6453855	30.8
	"Washington"	"53"	"2013"	"2013"	2084	6526786	31.9
	"Washington"	"53"	"2014"	"2014"	2094	6614960	31.7
	"Washington"	"53"	"2015"	"2015"	2287	6722429	34.0
	"Washington"	"53"	"2016"	"2016"	2228	6832661	32.6
	"West Virginia"	"54"	"1999"	"1999"	197	1709287	11.5
	"West Virginia"	"54"	"2000"	"2000"	268	1706539	15.7
	"West Virginia"	"54"	"2001"	"2001"	349	1700785	20.5
	"West Virginia"	"54"	"2002"	"2002"	364	1703900	21.4
	"West Virginia"	"54"	"2003"	"2003"	434	1709883	25.4
	"West Virginia"	"54"	"2004"	"2004"	481	1712862	28.1
	"West Virginia"	"54"	"2005"	"2005"	309	1716854	18.0
	"West Virginia"	"54"	"2006"	"2006"	515	1724340	29.9
	"West Virginia"	"54"	"2007"	"2007"	570	1729821	33.0
	"West Virginia"	"54"	"2008"	"2008"	597	1735344	34.4
	"West Virginia"	"54"	"2009"	"2009"	376	1743239	21.6
	"West Virginia"	"54"	"2010"	"2010"	658	1748934	37.6
	"West Virginia"	"54"	"2011"	"2011"	813	1751908	46.4
	"West Virginia"	"54"	"2012"	"2012"	744	1752342	42.5
	"West Virginia"	"54"	"2013"	"2013"	742	1752110	42.3
	"West Virginia"	"54"	"2014"	"2014"	840	1747841	48.1
	"West Virginia"	"54"	"2015"	"2015"	942	1740718	54.1
	"West Virginia"	"54"	"2016"	"2016"	1143	1730083	66.1
	"Wisconsin"	"55"	"1999"	"1999"	593	4996842	11.9
	"Wisconsin"	"55"	"2000"	"2000"	673	5021335	13.4
	"Wisconsin"	"55"	"2001"	"2001"	686	5063417	13.5
	"Wisconsin"	"55"	"2002"	"2002"	744	5100265	14.6
	"Wisconsin"	"55"	"2003"	"2003"	849	5132450	16.5
	"Wisconsin"	"55"	"2004"	"2004"	900	5164924	17.4
	"Wisconsin"	"55"	"2005"	"2005"	1029	5196682	19.8
	"Wisconsin"	"55"	"2006"	"2006"	1065	5226765	20.4
	"Wisconsin"	"55"	"2007"	"2007"	1125	5255432	21.4
	"Wisconsin"	"55"	"2008"	"2008"	1083	5283075	20.5
	"Wisconsin"	"55"	"2009"	"2009"	1108	5310894	20.9
	"Wisconsin"	"55"	"2010"	"2010"	1135	5328543	21.3
	"Wisconsin"	"55"	"2011"	"2011"	1215	5357185	22.7
	"Wisconsin"	"55"	"2012"	"2012"	1271	5375817	23.6
	"Wisconsin"	"55"	"2013"	"2013"	1457	5398382	27.0
	"Wisconsin"	"55"	"2014"	"2014"	1503	5416196	27.8
	"Wisconsin"	"55"	"2015"	"2015"	1531	5431611	28.2
	"Wisconsin"	"55"	"2016"	"2016"	1842	5441802	33.8
	"Wyoming"	"56"	"1999"	"1999"	80	460689	17.4
	"Wyoming"	"56"	"2000"	"2000"	91	462842	19.7
	"Wyoming"	"56"	"2001"	"2001"	82	463766	17.7
	"Wyoming"	"56"	"2002"	"2002"	112	468445	23.9
	"Wyoming"	"56"	"2003"	"2003"	96	471420	20.4
	"Wyoming"	"56"	"2004"	"2004"	130	476441	27.3
	"Wyoming"	"56"	"2005"	"2005"	108	480719	22.5
	"Wyoming"	"56"	"2006"	"2006"	152	487920	31.2
	"Wyoming"	"56"	"2007"	"2007"	156	498014	31.3
	"Wyoming"	"56"	"2008"	"2008"	163	507866	32.1
	"Wyoming"	"56"	"2009"	"2009"	128	519873	24.6
	"Wyoming"	"56"	"2010"	"2010"	168	523423	32.1
	"Wyoming"	"56"	"2011"	"2011"	178	528609	33.7
	"Wyoming"	"56"	"2012"	"2012"	205	537820	38.1
	"Wyoming"	"56"	"2013"	"2013"	204	544311	37.5
	"Wyoming"	"56"	"2014"	"2014"	215	545982	39.4
	"Wyoming"	"56"	"2015"	"2015"	251	547712	45.8
	"Wyoming"	"56"	"2016"	"2016"	241	547356	44.0
"---"
"Dataset: Multiple Cause of Death, 1999-2016"
"Query Parameters:"
"Title:"
"2013 Urbanization: All"
"Autopsy: All"
"Gender: All"
"Hispanic Origin: All"
"MCD - Drug/Alcohol Induced Causes: Drug-induced causes, Alcohol-induced causes"
"Place of Death: All"
"Race: All"
"States: All"
"Ten-Year Age Groups: 5-14 years, 15-24 years, 25-34 years, 35-44 years, 45-54 years, 55-64 years, 65-74 years, 75-84 years, 85+"
"years"
"UCD - Drug/Alcohol Induced Causes: Drug-induced causes, Alcohol-induced causes"
"Weekday: All"
"Year/Month: All"
"Group By: State, Year"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: May 13, 2018 12:41:18 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. Multiple Cause of Death"
"1999-2016 on CDC WONDER Online Database, released December, 2017. Data are from the Multiple Cause of Death Files, 1999-2016, as"
"compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative Program. Accessed"
"at http://wonder.cdc.gov/mcd-icd10.html on May 13, 2018 12:41:18 PM"
"---"
Caveats:
"1. As of April 3, 2017, the underlying cause of death has been revised for 125 deaths in 2014. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#2014-Revision."
"2. Circumstances in Georgia for the years 2008 and 2009 have resulted in unusually high death counts for the ICD-10 cause of"
"death code R99, ""Other ill-defined and unspecified causes of mortality."" Caution should be used in interpreting these data."
"More information: http://wonder.cdc.gov/wonder/help/mcd.html#Georgia-Reporting-Anomalies."
"3. Circumstances in New Jersey for the year 2009 have resulted in unusually high death counts for the ICD-10 cause of death code"
"R99, ""Other ill-defined and unspecified causes of mortality"" and therefore unusually low death counts in other ICD-10 codes,"
"most notably R95, ""Sudden Infant Death Syndrome"" and X40-X49, ""Unintentional poisoning."" Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#New-Jersey-Reporting-Anomalies."
"4. Circumstances in California resulted in unusually high death counts for the ICD-10 cause of death code R99, ""Other"
"ill-defined and unspecified causes of mortality"" for deaths occurring in years 2000 and 2001. Caution should be used in"
"interpreting these data. More information: http://wonder.cdc.gov/wonder/help/mcd.html#California-Reporting-Anomalies."
"5. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Not Stated."
"6. The population figures for year 2016 are bridged-race estimates of the July 1 resident population, from the Vintage 2016"
"postcensal series released by NCHS on June 26, 2017. The population figures for year 2015 are bridged-race estimates of the July"
"1 resident population, from the Vintage 2015 postcensal series released by NCHS on June 28, 2016. The population figures for"
"year 2014 are bridged-race estimates of the July 1 resident population, from the Vintage 2014 postcensal series released by NCHS"
"on June 30, 2015. The population figures for year 2013 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2013 postcensal series released by NCHS on June 26, 2014. The population figures for year 2012 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2012 postcensal series released by NCHS on June 13, 2013."
"Population figures for 2011 are bridged-race estimates of the July 1 resident population, from the county-level postcensal"
"Vintage 2011 series released by NCHS on July 18, 2012. Population figures for 2010 are April 1 Census counts. The population"
"figures for years 2001 - 2009, are bridged-race estimates of the July 1 resident population, from the revised intercensal"
"county-level 2000 - 2009 series released by NCHS on October 26, 2012. Population figures for 2000 are April 1 Census counts."
"Population figures for 1999 are from the 1990-1999 intercensal series of July 1 estimates. Population figures for Infant Age"
"Groups are the number of live births. <br/><b>Note:</b> Rates and population figures for years 2001 - 2009 differ slightly from"
"previously published reports, due to use of the population estimates which were available at the time of release."
